vehicle_id,timestamp,gps_latitude,gps_longitude,lidar_points,radar_objects,camera_objects,packet_drop_rate,packet_delivery_ratio,latency_ms,throughput_kbps,collision_detected,obstacle_detection_accuracy,decision_accuracy
1094,2025-01-01 00:01:03,37.034363660339515,-121.73583148010484,21625,25,40,0.163,0.778,32,140,0,0.98,0.97
1098,2025-01-01 00:01:04,37.30748019713816,-121.45603376508501,15977,31,7,0.109,0.933,184,929,0,0.99,0.78
1009,2025-01-01 00:01:05,37.7061385478744,-121.70529106420716,27840,14,26,0.062,0.926,69,129,0,0.77,0.79
1048,2025-01-01 00:01:06,37.94290484504605,-121.63411245694782,11089,14,44,0.194,0.95,129,187,0,0.94,0.98
1047,2025-01-01 00:01:07,37.449693998387566,-121.46643081881216,16573,40,25,0.116,0.909,61,844,0,0.71,0.74
1047,2025-01-01 00:01:08,37.33606728063493,-121.46051678395845,27062,21,25,0.23,0.794,41,905,0,0.7,0.9
1014,2025-01-01 00:01:09,37.65322337405528,-121.46794115908199,23020,46,35,0.176,0.798,257,830,0,0.81,0.79
1044,2025-01-01 00:01:10,37.21112672907583,-121.45574089879032,19650,38,5,0.031,0.858,175,385,0,0.84,0.92
1001,2025-01-01 00:01:11,37.76581400521779,-121.36386931482588,12452,22,45,0.105,0.951,55,225,0,0.86,0.95
1057,2025-01-01 00:01:12,37.41403347657812,-121.9842931071517,21429,30,31,0.081,0.804,71,748,0,0.81,0.82
1037,2025-01-01 00:01:13,37.977271394988385,-121.86017760004825,25779,6,6,0.045,0.93,169,712,0,0.74,0.75
1002,2025-01-01 00:01:14,37.934118793960586,-121.52972277403647,12464,13,33,0.24,0.792,107,371,0,0.8,0.92
1089,2025-01-01 00:01:15,37.66536877668742,-121.29160950220381,22359,49,46,0.114,0.802,35,959,0,0.95,0.72
1096,2025-01-01 00:01:16,37.6479813866854,-121.49073274088843,26549,9,5,0.184,0.926,78,943,0,0.8,0.7
1087,2025-01-01 00:01:17,37.12315036097071,-121.37105759751323,13886,30,46,0.265,0.904,286,943,0,0.88,0.96
1058,2025-01-01 00:01:18,37.280945307028574,-121.0293056189907,14419,45,12,0.163,0.762,204,150,0,0.9,0.95
1096,2025-01-01 00:01:19,37.86192934166267,-121.26993419572246,20189,19,39,0.077,0.948,167,108,0,0.92,0.87
1062,2025-01-01 00:01:20,37.362983955415196,-121.06013334170476,16859,29,49,0.237,0.935,142,470,0,0.85,0.9
1093,2025-01-01 00:01:21,37.42412602833692,-121.98099450661559,15747,30,39,0.131,0.939,225,790,0,0.74,0.99
1042,2025-01-01 00:01:22,37.83982307090885,-121.55284143148594,26568,32,11,0.169,0.841,189,312,1,0.97,0.72
1003,2025-01-01 00:01:23,37.42692580103043,-121.64548435710171,16054,27,27,0.271,0.799,25,756,1,0.78,0.76
1042,2025-01-01 00:01:24,37.8500116694855,-121.29447580992216,16226,25,27,0.147,0.955,143,772,0,0.8,0.92
1060,2025-01-01 00:01:25,37.06942901960379,-121.07056356951642,17318,26,47,0.1,0.876,177,901,0,0.93,0.78
1085,2025-01-01 00:01:26,37.69107525508095,-121.95971785334942,22405,23,43,0.218,0.979,163,189,0,0.93,0.76
1048,2025-01-01 00:01:27,37.06300930183548,-121.94269511881551,27033,14,23,0.04,0.776,138,601,1,0.97,0.83
1063,2025-01-01 00:01:28,37.790012480066295,-121.32716443340465,23163,46,19,0.274,0.993,195,453,0,0.71,0.92
1019,2025-01-01 00:01:29,37.552218026298995,-121.65394548299669,10675,40,12,0.275,0.814,191,713,0,0.96,0.76
1092,2025-01-01 00:01:30,37.555872522182725,-121.79697914132976,26326,35,37,0.174,0.815,247,700,0,0.94,0.83
1084,2025-01-01 00:01:31,37.376688331489575,-121.04528560376762,22150,35,39,0.046,0.772,269,325,0,0.86,0.86
1044,2025-01-01 00:01:32,37.9033363095628,-121.98596108283279,27026,39,44,0.136,0.99,183,735,0,0.75,0.75
1016,2025-01-01 00:01:33,37.50909494980677,-121.7260202963756,17239,15,17,0.127,0.712,295,149,0,0.86,0.84
1065,2025-01-01 00:01:34,37.26043714089444,-121.66830447905534,28764,21,35,0.089,0.842,287,659,0,0.76,0.96
1097,2025-01-01 00:01:35,37.82412987040096,-121.21721816063969,29074,37,11,0.053,0.81,177,400,0,0.99,0.92
1021,2025-01-01 00:01:36,37.94813341389822,-121.43825892849934,27982,26,24,0.079,0.748,256,178,0,0.91,0.85
1049,2025-01-01 00:01:37,37.24229114553712,-121.67162651091064,19857,47,42,0.167,0.914,142,805,0,0.88,0.74
1069,2025-01-01 00:01:38,37.605264444238564,-121.83024656121349,16076,30,12,0.206,0.969,252,954,1,0.94,0.71
1024,2025-01-01 00:01:39,37.588571789387856,-121.78211928961882,11978,40,40,0.294,0.773,212,656,0,0.86,0.72
1001,2025-01-01 00:01:40,37.60962014619345,-121.96132580630386,25845,6,18,0.065,0.849,286,937,0,0.72,0.93
1042,2025-01-01 00:01:41,37.56423375364601,-121.16313558834675,10778,36,34,0.061,0.873,297,970,0,0.78,0.91
1016,2025-01-01 00:01:42,37.10017733221996,-121.88281456586297,17428,7,13,0.035,0.817,143,901,0,0.99,0.92
1072,2025-01-01 00:01:43,37.41248659812044,-121.17695346040074,12882,42,17,0.282,0.976,57,733,0,0.96,0.79
1019,2025-01-01 00:01:44,37.985715673143226,-121.86082369317651,18799,27,16,0.115,0.838,232,273,0,0.98,0.73
1036,2025-01-01 00:01:45,37.08820371617577,-121.09409210562603,17742,5,6,0.277,0.995,288,546,0,0.73,0.91
1051,2025-01-01 00:01:46,37.66963484799085,-121.3214892042845,27134,9,42,0.267,0.789,79,698,0,0.77,0.98
1078,2025-01-01 00:01:47,37.894299302582475,-121.64796720008351,26924,48,25,0.013,0.722,159,690,0,0.72,0.84
1025,2025-01-01 00:01:48,37.20065771657333,-121.60730609054242,18336,41,33,0.084,0.872,54,741,0,0.95,0.93
1024,2025-01-01 00:01:49,37.80241959008224,-121.71543990992895,10990,5,24,0.091,0.947,67,905,0,0.75,0.92
1063,2025-01-01 00:01:50,37.24177469396214,-121.78870995900715,29106,22,13,0.083,0.817,49,956,0,0.82,0.96
1030,2025-01-01 00:01:51,37.03037891720264,-121.08893180044885,21604,9,19,0.128,0.756,43,939,0,0.78,0.71
1029,2025-01-01 00:01:52,37.52113217596191,-121.81557924932125,29452,22,37,0.15,0.921,239,671,0,0.98,0.99
1009,2025-01-01 00:01:53,37.71087369972033,-121.82405151264824,11110,39,11,0.227,0.781,208,686,0,0.88,0.96
1037,2025-01-01 00:01:54,37.19694093208759,-121.63973608796974,19208,36,7,0.08,0.931,10,640,0,0.94,0.96
1084,2025-01-01 00:01:55,37.070429758679985,-121.01568133187934,22084,30,27,0.09,0.779,31,159,0,0.88,1.0
1087,2025-01-01 00:01:56,37.55345817385325,-121.53508277389858,15322,37,26,0.18,0.867,241,168,0,0.88,0.89
1097,2025-01-01 00:01:57,37.14772141871552,-121.6446530089984,11280,46,43,0.054,0.966,204,776,0,0.81,0.72
1027,2025-01-01 00:01:58,37.184315216319916,-121.00144948618635,23958,28,17,0.142,0.761,205,695,0,0.77,0.95
1023,2025-01-01 00:01:59,37.70345603005806,-121.2599581996122,29688,31,13,0.075,0.946,136,879,0,0.8,0.74
1028,2025-01-01 00:02:00,37.61210699983787,-121.05537468816071,22661,23,38,0.059,0.78,218,435,0,0.79,0.92
1080,2025-01-01 00:02:01,37.94697298709427,-121.75107697581852,11619,22,16,0.239,0.898,236,440,0,0.91,0.83
1087,2025-01-01 00:02:02,37.32341580496174,-121.24580364788328,24109,19,38,0.212,0.773,224,776,0,0.83,0.7
1016,2025-01-01 00:02:03,37.21439044951038,-121.10935394925583,26243,31,49,0.075,0.734,230,797,0,0.87,0.83
1069,2025-01-01 00:02:04,37.65573982358117,-121.47063763317303,25457,15,37,0.125,0.899,261,666,0,0.93,0.94
1063,2025-01-01 00:02:05,37.971997507946824,-121.5761171573738,26994,28,39,0.046,0.878,207,469,0,0.78,0.73
1030,2025-01-01 00:02:06,37.553478952672,-121.70404262679952,14261,7,32,0.016,0.82,256,632,0,0.83,0.7
1056,2025-01-01 00:02:07,37.2938164778183,-121.4327242301428,16301,43,43,0.176,0.711,59,575,0,0.86,0.84
1019,2025-01-01 00:02:08,37.91046974710916,-121.80785996340012,14594,11,7,0.109,0.843,33,325,0,0.72,0.7
1045,2025-01-01 00:02:09,37.610395840184125,-121.56815373088295,12014,16,16,0.062,0.745,75,984,0,0.75,0.98
1001,2025-01-01 00:02:10,37.21272847172691,-121.31745829593038,28319,37,47,0.034,0.808,131,491,0,0.72,0.95
1081,2025-01-01 00:02:11,37.94961552839643,-121.34764395195684,13687,26,17,0.204,0.876,88,465,0,0.93,0.89
1049,2025-01-01 00:02:12,37.27301039320606,-121.30010643948003,19487,39,7,0.081,0.982,214,450,0,0.79,0.71
1059,2025-01-01 00:02:13,37.898483741259234,-121.41344993972888,12330,18,22,0.272,0.853,19,248,0,0.83,0.87
1085,2025-01-01 00:02:14,37.614586369343094,-121.99736964179694,12659,30,30,0.058,0.758,31,934,0,0.9,0.9
1040,2025-01-01 00:02:15,37.50264737853488,-121.97326456980143,27453,23,14,0.073,0.984,230,286,0,0.99,0.88
1089,2025-01-01 00:02:16,37.33256716832128,-121.41973982435148,24720,25,8,0.256,0.708,250,224,0,0.94,0.98
1075,2025-01-01 00:02:17,37.11885190919174,-121.0340380576683,17566,45,41,0.172,0.893,95,440,0,0.72,0.95
1069,2025-01-01 00:02:18,37.24481250795315,-121.80555052428497,24302,49,16,0.033,0.779,13,320,0,0.79,0.81
1016,2025-01-01 00:02:19,37.331008552505686,-121.28261718031301,14408,35,20,0.165,0.927,75,899,0,0.71,0.91
1077,2025-01-01 00:02:20,37.28873717481717,-121.56679412324722,11731,9,21,0.092,0.799,194,797,0,0.72,0.84
1009,2025-01-01 00:02:21,37.07332700471552,-121.86090397318695,23241,39,44,0.221,0.829,97,724,0,0.74,0.98
1089,2025-01-01 00:02:22,37.57978147004174,-121.96672151506783,27158,21,35,0.023,0.931,291,253,0,0.8,0.89
1066,2025-01-01 00:02:23,37.47517960752996,-121.28662485168283,27370,36,30,0.275,0.969,31,624,0,0.77,0.87
1041,2025-01-01 00:02:24,37.106462872419264,-121.85606374097983,28744,8,6,0.143,0.755,211,882,0,0.81,0.85
1078,2025-01-01 00:02:25,37.463853957585336,-121.7015704745378,12949,14,33,0.22,0.789,71,613,0,0.95,0.81
1015,2025-01-01 00:02:26,37.07896455356158,-121.59862180527007,17838,34,34,0.211,0.701,284,340,0,0.94,0.74
1037,2025-01-01 00:02:27,37.93152933178642,-121.29412691572729,29828,41,15,0.053,0.957,178,260,0,0.81,0.78
1013,2025-01-01 00:02:28,37.25907874817585,-121.61237837599988,29784,13,41,0.264,0.984,31,547,0,0.9,0.8
1035,2025-01-01 00:02:29,37.72482434796988,-121.61370970614011,21964,30,38,0.07,0.784,36,130,0,0.81,0.75
1012,2025-01-01 00:02:30,37.251249283637094,-121.20576618684082,11033,26,11,0.057,0.815,139,676,0,0.82,0.94
1058,2025-01-01 00:02:31,37.47451294359663,-121.99301886070684,10449,25,43,0.156,0.829,286,818,0,0.9,0.7
1026,2025-01-01 00:02:32,37.933266253012185,-121.24614302497783,16498,27,33,0.295,0.823,98,281,0,0.82,0.97
1007,2025-01-01 00:02:33,37.8716871346083,-121.47832039858709,20673,16,37,0.094,0.818,31,714,0,0.86,0.74
1086,2025-01-01 00:02:34,37.778880702440034,-121.45831845335984,29786,35,31,0.289,0.843,168,728,0,0.73,0.72
1052,2025-01-01 00:02:35,37.79019120066966,-121.654442932232,24976,21,20,0.131,0.746,182,242,0,0.86,1.0
1074,2025-01-01 00:02:36,37.82346207401646,-121.9075131223926,13588,44,21,0.25,0.717,10,439,0,0.92,1.0
1004,2025-01-01 00:02:37,37.74263588106815,-121.90916651991915,28438,49,15,0.159,0.917,24,279,0,0.97,0.76
1004,2025-01-01 00:02:38,37.89685565108514,-121.65915975926414,23553,25,18,0.062,0.954,167,426,0,0.74,0.74
1088,2025-01-01 00:02:39,37.35023526958351,-121.2795881323656,13172,45,17,0.264,0.943,278,199,0,0.82,0.76
1081,2025-01-01 00:02:40,37.52612765916037,-121.10835354872906,18421,37,39,0.022,0.888,87,270,1,0.85,0.85
1047,2025-01-01 00:02:41,37.64641425035674,-121.18777534548538,28176,19,30,0.205,0.991,43,879,0,0.97,0.8
1023,2025-01-01 00:02:42,37.19779589104496,-121.20208171491599,24623,36,29,0.249,0.7,162,304,0,0.78,0.8
1072,2025-01-01 00:02:43,37.50326317831267,-121.99426676909333,16723,39,44,0.25,0.796,42,616,1,0.75,0.94
1074,2025-01-01 00:02:44,37.12407934641373,-121.80838332781272,17948,19,48,0.197,0.793,244,233,0,0.74,0.97
1077,2025-01-01 00:02:45,37.61164067948777,-121.05491209175399,18085,33,47,0.075,0.805,94,616,0,0.75,0.99
1041,2025-01-01 00:02:46,37.0976212877998,-121.1298336160811,27305,15,16,0.16,0.94,127,929,0,0.96,0.85
1008,2025-01-01 00:02:47,37.503353005754924,-121.87326936820206,19539,33,8,0.189,0.805,233,528,0,0.89,0.77
1063,2025-01-01 00:02:48,37.46164649664311,-121.36383356709696,23388,45,46,0.267,0.858,25,650,0,0.83,0.87
1068,2025-01-01 00:02:49,37.11179094740332,-121.56687322352117,11597,26,45,0.048,0.884,78,974,0,0.96,0.96
1090,2025-01-01 00:02:50,37.43933575471082,-121.99231644411503,15187,30,31,0.139,0.954,164,338,0,0.79,0.71
1010,2025-01-01 00:02:51,37.6778068132886,-121.19984751419798,13661,22,49,0.1,0.885,28,937,0,0.98,0.97
1091,2025-01-01 00:02:52,37.594714144091874,-121.05686515303036,12737,29,12,0.128,0.814,287,857,0,0.93,0.77
1008,2025-01-01 00:02:53,37.458047081517925,-121.07922205083295,16962,25,12,0.055,0.908,194,489,0,0.71,0.79
1076,2025-01-01 00:02:54,37.364945092773404,-121.6157234435836,16145,28,33,0.065,0.855,235,942,0,0.84,0.81
1060,2025-01-01 00:02:55,37.05738830607925,-121.2121851170199,21071,32,7,0.231,0.859,103,574,0,0.95,0.97
1082,2025-01-01 00:02:56,37.955897539253186,-121.50202151414572,18755,7,25,0.144,0.801,151,627,0,0.82,0.75
1071,2025-01-01 00:02:57,37.40270772937529,-121.02001105838906,14161,17,35,0.154,0.7,144,976,0,1.0,0.77
1054,2025-01-01 00:02:58,37.41647719225466,-121.03671412435247,22263,42,17,0.269,0.807,119,806,0,0.95,0.92
1067,2025-01-01 00:02:59,37.12834281928255,-121.22664693545227,27499,10,35,0.072,0.791,227,259,0,0.93,0.98
1024,2025-01-01 00:03:00,37.5326682139293,-121.52866910733766,11207,15,21,0.099,0.73,102,380,0,0.74,0.73
1070,2025-01-01 00:03:01,37.97922099712812,-121.09806323392988,22054,27,36,0.093,0.76,275,949,0,0.73,0.86
1055,2025-01-01 00:03:02,37.253025478982515,-121.77604304663802,20438,13,28,0.198,0.994,57,182,0,0.89,0.97
1026,2025-01-01 00:03:03,37.31333622199704,-121.78577909247097,14839,21,6,0.169,0.784,55,979,0,0.9,0.97
1022,2025-01-01 00:03:04,37.23621451268041,-121.44176399797028,10371,13,46,0.141,0.855,119,577,0,0.74,0.98
1039,2025-01-01 00:03:05,37.86658558466865,-121.18095371061113,16229,23,7,0.2,0.865,96,646,0,0.96,0.97
1092,2025-01-01 00:03:06,37.47520993397104,-121.93789784736721,28743,39,30,0.145,0.868,211,214,0,0.96,0.79
1057,2025-01-01 00:03:07,37.8235234884254,-121.21530259056156,21639,36,6,0.245,0.714,248,785,0,0.82,0.76
1035,2025-01-01 00:03:08,37.8500868437153,-121.05067663391237,26803,32,37,0.123,0.931,291,921,0,0.88,0.97
1073,2025-01-01 00:03:09,37.74908967113221,-121.45400202887396,17521,32,38,0.267,0.919,255,126,0,0.85,0.91
1031,2025-01-01 00:03:10,37.261044172261265,-121.7864428101867,23864,19,30,0.036,0.993,12,565,0,0.71,0.81
1022,2025-01-01 00:03:11,37.03526370138092,-121.36832842534749,12146,23,38,0.028,0.755,114,112,0,0.73,0.91
1039,2025-01-01 00:03:12,37.14328938548679,-121.80317201667744,18116,37,42,0.197,0.866,83,975,0,0.93,0.79
1047,2025-01-01 00:03:13,37.69694964768624,-121.60952929917751,24752,27,18,0.117,0.941,38,988,0,0.85,0.87
1023,2025-01-01 00:03:14,37.74055013710884,-121.30036963974715,27404,32,35,0.137,0.737,152,514,0,0.88,0.77
1084,2025-01-01 00:03:15,37.766376706477494,-121.61864165281025,29690,8,24,0.209,0.937,99,728,0,0.88,0.87
1038,2025-01-01 00:03:16,37.243969290784705,-121.515633531204,27439,35,14,0.064,0.781,291,550,0,0.81,0.98
1039,2025-01-01 00:03:17,37.153036011936294,-121.45474711254357,29822,39,24,0.013,0.784,45,130,0,0.71,0.93
1028,2025-01-01 00:03:18,37.92306149806146,-121.66057733633052,22037,9,37,0.132,0.984,13,315,0,0.94,0.9
1044,2025-01-01 00:03:19,37.66421159186423,-121.92367892940044,12651,37,49,0.268,0.794,251,289,0,0.84,0.77
1090,2025-01-01 00:03:20,37.74196280166592,-121.48910249332182,23520,36,6,0.135,0.875,294,858,0,0.74,0.72
1033,2025-01-01 00:03:21,37.09390490485067,-121.51218708906265,19073,19,16,0.172,0.832,253,392,0,0.71,0.91
1089,2025-01-01 00:03:22,37.412458832997224,-121.5735076743081,26040,41,20,0.063,0.723,31,761,0,0.71,0.87
1014,2025-01-01 00:03:23,37.063307896755695,-121.81551516986704,18474,38,13,0.139,0.985,199,452,0,0.71,0.76
1069,2025-01-01 00:03:24,37.65775172630799,-121.94770203787579,19291,44,15,0.144,0.764,220,784,0,0.75,0.98
1088,2025-01-01 00:03:25,37.48935827933408,-121.17336149372854,13084,13,25,0.071,0.78,264,242,0,0.77,0.87
1081,2025-01-01 00:03:26,37.45146391981779,-121.46768344210778,18542,45,16,0.049,0.813,114,969,0,0.77,0.87
1070,2025-01-01 00:03:27,37.902907335401366,-121.01970871150274,26930,39,8,0.105,0.85,85,161,0,0.89,0.79
1001,2025-01-01 00:03:28,37.74011860426577,-121.02217617672895,16680,28,30,0.012,0.743,191,717,0,0.77,0.96
1097,2025-01-01 00:03:29,37.96425322803462,-121.41992559497388,14061,22,23,0.05,0.889,243,305,0,0.9,0.97
1000,2025-01-01 00:03:30,37.04626935598748,-121.50987745791613,10803,21,46,0.219,0.854,128,403,0,0.95,0.91
1053,2025-01-01 00:03:31,37.61567755268814,-121.81354972318563,10660,5,21,0.195,0.791,148,223,0,0.82,0.73
1001,2025-01-01 00:03:32,37.630217190455774,-121.6206642844328,12358,15,48,0.094,0.908,266,626,1,0.92,0.73
1035,2025-01-01 00:03:33,37.02654313585619,-121.21456906905934,16179,37,5,0.165,0.854,74,603,0,0.73,0.84
1067,2025-01-01 00:03:34,37.7870810377019,-121.03677598486298,19611,10,12,0.249,0.952,261,896,0,0.8,0.74
1027,2025-01-01 00:03:35,37.153614884884576,-121.40017202039516,19417,33,34,0.252,0.957,144,637,1,0.9,0.8
1086,2025-01-01 00:03:36,37.701272030738174,-121.38311307844127,23272,48,45,0.196,0.994,168,889,0,0.98,0.75
1019,2025-01-01 00:03:37,37.03782394129819,-121.05754278321864,27927,24,28,0.037,0.72,133,743,0,0.88,0.79
1036,2025-01-01 00:03:38,37.613687445505185,-121.87305822200946,15756,22,47,0.049,0.822,138,388,0,0.81,0.98
1058,2025-01-01 00:03:39,37.52078079672339,-121.38815940915259,16032,18,21,0.088,0.85,163,796,0,0.79,0.93
1043,2025-01-01 00:03:40,37.48327694940642,-121.41457240360658,16382,49,34,0.201,0.77,294,168,0,0.82,0.74
1011,2025-01-01 00:03:41,37.366665365693855,-121.79490415194199,19896,47,45,0.077,0.977,172,127,0,0.9,0.9
